TaxonName,Genus,Species,InfraType1,InfraName1,InfraType2,InfraName2,InfraType3,InfraName3,FamilyEx,AccCount,CountryCount,ImageCount
Eucalyptus lesouefii,Eucalyptus,lesouefii,,,,,,,Myrtaceae,1,0,0
Eucalyptus leucoxylon rosea,Eucalyptus,leucoxylon,,,,,,,Myrtaceae,1,0,0
Eucalyptus leucoxylon subsp. macrocarpa,Eucalyptus,leucoxylon,subsp.,macrocarpa,,,,,Myrtaceae,1,0,0
Eucalyptus macarthurii,Eucalyptus,macarthurii,,,,,,,Myrtaceae,1,0,0
Eucalyptus macrocarpa,Eucalyptus,macrocarpa,,,,,,,Myrtaceae,1,0,0
Eucalyptus maculata,Eucalyptus,maculata,,,,,,,Myrtaceae,1,0,0
Eucalyptus mcquoidii,Eucalyptus,mcquoidii,,,,,,,Myrtaceae,5,0,0
Eucalyptus megacornuta,Eucalyptus,megacornuta,,,,,,,Myrtaceae,2,0,0
Eucalyptus mortoniana,Eucalyptus,mortoniana,,,,,,,Myrtaceae,1,0,0
Eucalyptus orbifolia,Eucalyptus,orbifolia,,,,,,,Myrtaceae,4,0,0
Eucalyptus phaeotricha,Eucalyptus,phaeotricha,,,,,,,Myrtaceae,1,0,0
Eucalyptus platypus,Eucalyptus,platypus,,,,,,,Myrtaceae,5,0,0
Eucalyptus polyanthemos,Eucalyptus,polyanthemos,,,,,,,Myrtaceae,39,0,0
Eucalyptus priessiana subsp. Lobate,Eucalyptus,priessiana,subsp.,Lobate,,,,,Myrtaceae,4,0,0
Eucalyptus ptychocarpa,Eucalyptus,ptychocarpa,,,,,,,Myrtaceae,1,0,0
Eucalyptus saligna,Eucalyptus,saligna,,,,,,,Myrtaceae,1,0,0
Eucalyptus shirleyii,Eucalyptus,shirleyii,,,,,,,Myrtaceae,7,0,0
Eucalyptus sideroxylon,Eucalyptus,sideroxylon,,,,,,,Myrtaceae,27,0,11
Eucalyptus sp,Eucalyptus,sp,,,,,,,Myrtaceae,1,0,2
Eucalyptus steedmanii,Eucalyptus,steedmanii,,,,,,,Myrtaceae,1,0,0
Eucalyptus stoatei,Eucalyptus,stoatei,,,,,,,Myrtaceae,1,0,0
Eucalyptus stowardii,Eucalyptus,stowardii,,,,,,,Myrtaceae,14,0,0
Eucalyptus subcrenulata,Eucalyptus,subcrenulata,,,,,,,Myrtaceae,1,0,0
Eucalyptus talyuberlup,Eucalyptus,talyuberlup,,,,,,,Myrtaceae,13,0,0
Eucalyptus tetragona,Eucalyptus,tetragona,,,,,,,Myrtaceae,1,0,0
Eucalyptus tetraptera,Eucalyptus,tetraptera,,,,,,,Myrtaceae,16,0,0
Eucalyptus torelliana,Eucalyptus,torelliana,,,,,,,Myrtaceae,3,0,0
Eucalyptus torquata,Eucalyptus,torquata,,,,,,,Myrtaceae,6,0,0
Eucalyptus Unknown,Eucalyptus,Unknown,,,,,,,Myrtaceae,1,0,0
Eucalyptus vesiculosa,Eucalyptus,vesiculosa,,,,,,,Myrtaceae,1,0,0
Eucalyptus victrix,Eucalyptus,victrix,,,,,,,Myrtaceae,7,0,0
Eucalyptus websteriana,Eucalyptus,websteriana,,,,,,,Myrtaceae,8,0,0
Eucalyptus woodwardii,Eucalyptus,woodwardii,,,,,,,Myrtaceae,16,0,0
Eucrypta chrysanthemifolia var. chrysanthemifolia,Eucrypta,chrysanthemifolia,var.,chrysanthemifolia,,,,,Boraginaceae,4,1,0
Eugenia aggregata,Eugenia,aggregata,,,,,,,Myrtaceae,1,0,0
Eugenia aggregata 'Rio Grande',Eugenia,aggregata,,,,,,,Myrtaceae,1,0,0
Eugenia brasiliensis,Eugenia,brasiliensis,,,,,,,Myrtaceae,2,0,0
Eugenia brasiliensis 'Brazilian',Eugenia,brasiliensis,,,,,,,Myrtaceae,1,0,0
Eugenia myrtifolia,Eugenia,myrtifolia,,,,,,,Myrtaceae,1,0,0
Eugenia pseudopsidium,Eugenia,pseudopsidium,,,,,,,Myrtaceae,3,0,0
Eugenia uniflora,Eugenia,uniflora,,,,,,,Myrtaceae,3,0,0
Eugenia uniflora 'Westree 369',Eugenia,uniflora,,,,,,,Myrtaceae,1,0,0
Eulobus californicus,Eulobus,californicus,,,,,,,Onagraceae,6,1,0
Eulophia callichroma,Eulophia,callichroma,,,,,,,Orchidaceae,1,0,0
Eulophia keithii,Eulophia,keithii,,,,,,,Orchidaceae,1,0,0
Eulophia nuda,Eulophia,nuda,,,,,,,Orchidaceae,1,0,0
Eulophia petersii,Eulophia,petersii,,,,,,,Orchidaceae,2,0,0
Eulophia taitensis,Eulophia,taitensis,,,,,,,Orchidaceae,1,0,0
Eulophidium ledienii,Eulophidium,ledienii,,,,,,,Orchidaceae,1,0,0
Eulophidium maculatum,Eulophidium,maculatum,,,,,,,Orchidaceae,1,0,0
Euonymus fortunei 'Emerald 'n Gold',Euonymus,fortunei,,,,,,,Celastraceae,1,0,0
Euonymus japonicus 'Moness',Euonymus,japonicus,,,,,,,Celastraceae,1,0,0
Euphorbia,Euphorbia,,,,,,,,Euphorbiaceae,7,0,6
Euphorbia Unknown canary Islands,Euphorbia,,,,,,,,Euphorbiaceae,1,0,0
Euphorbia adjurana,Euphorbia,adjurana,,,,,,,Euphorbiaceae,1,0,1
Euphorbia aggregata,Euphorbia,aggregata,,,,,,,Euphorbiaceae,2,0,0
Euphorbia albomarginata,Euphorbia,albomarginata,,,,,,,Euphorbiaceae,1,0,0
Euphorbia ammak,Euphorbia,ammak,,,,,,,Euphorbiaceae,3,0,2
Euphorbia ammak var. variegata,Euphorbia,ammak,var.,variegata,,,,,Euphorbiaceae,2,0,2
Euphorbia ammak variegata,Euphorbia,ammak,var.,variegata,,,,,Euphorbiaceae,5,0,0
Euphorbia atrispina,Euphorbia,atrispina,,,,,,,Euphorbiaceae,2,0,0
Euphorbia balsamifera,Euphorbia,balsamifera,,,,,,,Euphorbiaceae,3,0,1
Euphorbia barnhardii,Euphorbia,barnhardii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia bongolavensis,Euphorbia,bongolavensis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia breviarticulata,Euphorbia,breviarticulata,,,,,,,Euphorbiaceae,1,0,0
Euphorbia buruana,Euphorbia,buruana,,,,,,,Euphorbiaceae,1,0,0
Euphorbia canariensis,Euphorbia,canariensis,,,,,,,Euphorbiaceae,4,0,0
Euphorbia candelabrum,Euphorbia,candelabrum,,,,,,,Euphorbiaceae,1,0,0
Euphorbia caput medusae,Euphorbia,caput-medusae,,,,,,,Euphorbiaceae,1,0,0
Euphorbia caput-medusae,Euphorbia,caput-medusae,,,,,,,Euphorbiaceae,4,0,0
Euphorbia cereiformis,Euphorbia,cereiformis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia clavarioides,Euphorbia,clavarioides,,,,,,,Euphorbiaceae,3,0,1
Euphorbia coerulans,Euphorbia,coerulans,,,,,,,Euphorbiaceae,1,0,0
Euphorbia coerulescens,Euphorbia,coerulescens,,,,,,,Euphorbiaceae,4,0,2
Euphorbia confinalis,Euphorbia,confinalis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia cooperi,Euphorbia,cooperi,,,,,,,Euphorbiaceae,2,0,2
Euphorbia cooperi Norsdoring,Euphorbia,cooperi,,,,,,,Euphorbiaceae,1,0,0
Euphorbia cotinifolia,Euphorbia,cotinifolia,,,,,,,Euphorbiaceae,2,0,0
Euphorbia croizatii,Euphorbia,croizatii,,,,,,,Euphorbiaceae,1,0,1
Euphorbia cylindrifolia,Euphorbia,cylindrifolia,,,,,,,Euphorbiaceae,1,0,0
Euphorbia damarana,Euphorbia,damarana,,,,,,,Euphorbiaceae,1,0,0
Euphorbia decaryi,Euphorbia,decaryi,,,,,,,Euphorbiaceae,1,0,0
Euphorbia decaryi var. spirosticha,Euphorbia,decaryi,var.,spirosticha,,,,,Euphorbiaceae,1,0,0
Euphorbia desmondii,Euphorbia,desmondii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia drupifera,Euphorbia,drupifera,,,,,,,Euphorbiaceae,1,0,0
Euphorbia echinus,Euphorbia,echinus,,,,,,,Euphorbiaceae,2,0,0
Euphorbia elegantissima,Euphorbia,elegantissima,,,,,,,Euphorbiaceae,1,0,0
Euphorbia ferox,Euphorbia,ferox,,,,,,,Euphorbiaceae,3,0,0
Euphorbia flanaganii,Euphorbia,flanaganii,,,,,,,Euphorbiaceae,5,0,0
Euphorbia flanaganii 'Cristata',Euphorbia,flanaganii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia fractiflexa,Euphorbia,fractiflexa,,,,,,,Euphorbiaceae,1,0,0
Euphorbia fruticosa,Euphorbia,fruticosa,,,,,,,Euphorbiaceae,3,0,1
Euphorbia fruticosa f. blue,Euphorbia,fruticosa,f.,blue,,,,,Euphorbiaceae,1,0,0
Euphorbia genoudiana,Euphorbia,genoudiana,,,,,,,Euphorbiaceae,1,0,0
Euphorbia globosa,Euphorbia,globosa,,,,,,,Euphorbiaceae,1,0,0
Euphorbia glochidiata,Euphorbia,glochidiata,,,,,,,Euphorbiaceae,1,0,0
Euphorbia gottlebei,Euphorbia,gottlebei,,,,,,,Euphorbiaceae,1,0,0
Euphorbia grandicornis,Euphorbia,grandicornis,,,,,,,Euphorbiaceae,5,0,1
Euphorbia griseola,Euphorbia,griseola,,,,,,,Euphorbiaceae,2,0,1
Euphorbia guillauminiana,Euphorbia,guillauminiana,,,,,,,Euphorbiaceae,1,0,0
Euphorbia guillemetii,Euphorbia,guillemetii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia heterochroma subsp. barlingoensis,Euphorbia,heterochroma,subsp.,barlingoensis,,,,,Euphorbiaceae,1,0,0
Euphorbia hierosolymitana,Euphorbia,hierosolymitana,,,,,,,Euphorbiaceae,1,0,0
Euphorbia horomboensis,Euphorbia,horomboensis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia horrida,Euphorbia,horrida,,,,,,,Euphorbiaceae,4,0,2
Euphorbia hybrid,Euphorbia,hybrid,,,,,,,Euphorbiaceae,1,0,1
Euphorbia iharanae,Euphorbia,iharanae,,,,,,,Euphorbiaceae,2,1,0
Euphorbia indien,Euphorbia,indien,,,,,,,Euphorbiaceae,1,0,0
Euphorbia ingens,Euphorbia,ingens,,,,,,,Euphorbiaceae,20,0,2
Euphorbia isacantha,Euphorbia,isacantha,,,,,,,Euphorbiaceae,1,0,0
Euphorbia jatropha,Euphorbia,jatropha,,,,,,,Euphorbiaceae,1,0,0
Euphorbia kamponii,Euphorbia,kamponii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia labatii,Euphorbia,labatii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia lactea,Euphorbia,lactea,,,,,,,Euphorbiaceae,4,0,1
Euphorbia lambii,Euphorbia,lambii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia loricata,Euphorbia,loricata,,,,,,,Euphorbiaceae,2,0,0
Euphorbia lurida,Euphorbia,lurida,,,,,,,Euphorbiaceae,1,1,0
Euphorbia mahabobokensis,Euphorbia,mahabobokensis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia makallensis,Euphorbia,makallensis,,,,,,,Euphorbiaceae,3,0,3
Euphorbia mammillaris,Euphorbia,mammillaris,,,,,,,Euphorbiaceae,3,0,0
Euphorbia mammillaris f. variegata,Euphorbia,mammillaris,f.,variegata,,,,,Euphorbiaceae,2,0,0
Euphorbia maritae,Euphorbia,maritae,,,,,,,Euphorbiaceae,1,0,0
Euphorbia mauritanica,Euphorbia,mauritanica,,,,,,,Euphorbiaceae,5,0,0
Euphorbia medusoid,Euphorbia,medusoid,,,,,,,Euphorbiaceae,3,0,2
Euphorbia meloformis,Euphorbia,meloformis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia milii,Euphorbia,milii,,,,,,,Euphorbiaceae,1,0,1
Euphorbia milii 'Apache Red',Euphorbia,milii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia milii var. splendens,Euphorbia,milii,var.,splendens,,,,,Euphorbiaceae,1,0,0
Euphorbia milii var. vulcanii,Euphorbia,milii,var.,vulcanii,,,,,Euphorbiaceae,1,0,0
Euphorbia  misera,Euphorbia,misera,,,,,,,Euphorbiaceae,1,1,0
Euphorbia misera,Euphorbia,misera,,,,,,,Euphorbiaceae,6,1,0
Euphorbia neobosseri,Euphorbia,neobosseri,,,,,,,Euphorbiaceae,1,0,0
Euphorbia nesemannii,Euphorbia,nesemannii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia obesa,Euphorbia,obesa,,,,,,,Euphorbiaceae,1,0,0
Euphorbia obovalifolia,Euphorbia,obovalifolia,,,,,,,Euphorbiaceae,1,0,1
Euphorbia officinalis,Euphorbia,officinalis,,,,,,,Euphorbiaceae,2,0,0
Euphorbia officinarum subsp. echinus,Euphorbia,officinarum,subsp.,echinus,,,,,Euphorbiaceae,1,0,0
Euphorbia paralias,Euphorbia,paralias,,,,,,,Euphorbiaceae,1,0,0
Euphorbia polycarpa,Euphorbia,polycarpa,,,,,,,Euphorbiaceae,2,1,0
Euphorbia polygona,Euphorbia,polygona,,,,,,,Euphorbiaceae,6,0,7
Euphorbia primulifolia,Euphorbia,primulifolia,,,,,,,Euphorbiaceae,1,0,0
Euphorbia pseudocactus,Euphorbia,pseudocactus,,,,,,,Euphorbiaceae,9,0,5
Euphorbia quadrangularis,Euphorbia,quadrangularis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia rectispinus,Euphorbia,rectispinus,,,,,,,Euphorbiaceae,1,0,0
Euphorbia reinhardtii,Euphorbia,reinhardtii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia resinifera,Euphorbia,resinifera,,,,,,,Euphorbiaceae,2,0,0
Euphorbia schimperi,Euphorbia,schimperi,,,,,,,Euphorbiaceae,1,0,0
Euphorbia sipolisii,Euphorbia,sipolisii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia sp,Euphorbia,sp,,,,,,,Euphorbiaceae,4,0,0
Euphorbia sp unknown,Euphorbia,sp unknown,,,,,,,Euphorbiaceae,1,0,0
Euphorbia sp.,Euphorbia,sp.,,,,,,,Euphorbiaceae,6,0,5
Euphorbia sp. nov.,Euphorbia,sp. nov.,,,,,,,Euphorbiaceae,1,0,0
Euphorbia species,Euphorbia,species,,,,,,,Euphorbiaceae,6,0,6
Euphorbia spectabilis,Euphorbia,spectabilis,,,,,,,Euphorbiaceae,1,0,0
Euphorbia sp splendens,Euphorbia,splendens,,,,,,,Euphorbiaceae,1,0,0
Euphorbia splendens,Euphorbia,splendens,,,,,,,Euphorbiaceae,1,0,1
Euphorbia stapelioides,Euphorbia,stapelioides,,,,,,,Euphorbiaceae,1,0,0
Euphorbia stellata,Euphorbia,stellata,,,,,,,Euphorbiaceae,1,0,0
Euphorbia stellispina,Euphorbia,stellispina,,,,,,,Euphorbiaceae,1,0,0
Euphorbia stenoclada,Euphorbia,stenoclada,,,,,,,Euphorbiaceae,2,0,0
Euphorbia stenoclada stenoclada,Euphorbia,stenoclada,,,,,,,Euphorbiaceae,3,0,1
Euphorbia stenoclada var. Arbuscula,Euphorbia,stenoclada,var.,Arbuscula,,,,,Euphorbiaceae,1,0,3
Euphorbia strangulata,Euphorbia,strangulata,,,,,,,Euphorbiaceae,1,0,0
Euphorbia subapoda,Euphorbia,subapoda,,,,,,,Euphorbiaceae,1,0,0
Euphorbia tetragona,Euphorbia,tetragona,,,,,,,Euphorbiaceae,6,0,5
Euphorbia  tirucalli,Euphorbia,tirucalli,,,,,,,Euphorbiaceae,1,0,0
Euphorbia tirucalli,Euphorbia,tirucalli,,,,,,,Euphorbiaceae,4,0,1
Euphorbia trigona,Euphorbia,trigona,,,,,,,Euphorbiaceae,5,0,1
Euphorbia Unknown,Euphorbia,Unknown,,,,,,,Euphorbiaceae,2,0,0
Euphorbia viguieri,Euphorbia,viguieri,,,,,,,Euphorbiaceae,1,0,0
Euphorbia virosa,Euphorbia,virosa,,,,,,,Euphorbiaceae,2,0,2
Euphorbia  xanthii,Euphorbia,xanthii,,,,,,,Euphorbiaceae,7,0,6
Euphorbia xanthii,Euphorbia,xanthii,,,,,,,Euphorbiaceae,2,0,2
Euphorbia xantii,Euphorbia,xantii,,,,,,,Euphorbiaceae,1,0,0
Euphorbia xylophylloides,Euphorbia,xylophylloides,,,,,,,Euphorbiaceae,4,0,2
Eurychone rothschildiana,Eurychone,rothschildiana,,,,,,,Orchidaceae,1,0,0
Euryops speciosissimus,Euryops,speciosissimus,,,,,,,Asteraceae,1,0,0
Euryops virgineus,Euryops,virgineus,,,,,,,Asteraceae,1,0,0
Euterpe edulis,Euterpe,edulis,,,,,,,Arecaceae,2,0,0
Euterpe oleracea,Euterpe,oleracea,,,,,,,Arecaceae,1,0,0
Euterpe oleracea f. black crown,Euterpe,oleracea,f.,black crown,,,,,Arecaceae,1,0,0
Euterpe precatoria f. variegata,Euterpe,precatoria,f.,variegata,,,,,Arecaceae,1,0,0
Euthamia occidentalis,Euthamia,occidentalis,,,,,,,Asteraceae,2,0,0
Evolvulus nuttallianus,Evolvulus,nuttallianus,,,,,,,Convolvulaceae,1,0,0
Excoecaria cochinchinensis,Excoecaria,cochinchinensis,,,,,,,Euphorbiaceae,1,0,0
Fabiana imbricata,Fabiana,imbricata,,,,,,,Solanaceae,1,0,0
Fadogia triphylla,Fadogia,triphylla,,,,,,,Rubiaceae,1,0,0
Fagonia laevis,Fagonia,laevis,,,,,,,Zygophyllaceae,3,1,0
Fagraea ceilanica,Fagraea,ceilanica,,,,,,,Gentianaceae,1,0,0
Fagraea racemosa 'Javanica',Fagraea,racemosa,,,,,,,Gentianaceae,1,0,0
Faidherbia albida,Faidherbia,albida,,,,,,,Fabaceae,10,0,3
Fallugia paradoxa,Fallugia,paradoxa,,,,,,,Rosaceae,3,0,0
Fargesia denudata,Fargesia,denudata,,,,,,,Poaceae,1,0,0
Fargesia dracocephala,Fargesia,dracocephala,,,,,,,Poaceae,1,0,0
Fargesia fungosa,Fargesia,fungosa,,,,,,,Poaceae,3,1,0
Fargesia gaolinensis,Fargesia,gaolinensis,,,,,,,Poaceae,1,0,0
Fargesia nitida,Fargesia,nitida,,,,,,,Poaceae,4,0,0
Fargesia nitida 'Jiuzhaigou',Fargesia,nitida,,,,,,,Poaceae,1,0,0
Fargesia nitida 'McClure',Fargesia,nitida,,,,,,,Poaceae,1,0,0
Fargesia papyrifera,Fargesia,papyrifera,,,,,,,Poaceae,1,0,0
Fargesia robusta,Fargesia,robusta,,,,,,,Poaceae,1,0,0
Fargesia robusta 'Green Screen',Fargesia,robusta,,,,,,,Poaceae,1,0,0
Fargesia rufa,Fargesia,rufa,,,,,,,Poaceae,2,0,0
Fargesia scabrida,Fargesia,scabrida,,,,,,,Poaceae,1,0,0
Fargesia songmingensis,Fargesia,songmingensis,,,,,,,Poaceae,1,0,0
Fascicularia bicolor,Fascicularia,bicolor,,,,,,,Bromeliaceae,1,0,0
Faucaria felina,Faucaria,felina,,,,,,,Aizoaceae,1,0,1
Faucaria tuberculosa,Faucaria,tuberculosa,,,,,,,Aizoaceae,1,0,0
Felicia echinata,Felicia,echinata,,,,,,,Asteraceae,2,0,0
Fernandezia subbiflora,Fernandezia,subbiflora,,,,,,,Orchidaceae,1,0,0
Ferocactus,Ferocactus,,,,,,,,Cactaceae,6,1,4
Ferocactus  acanthodes,Ferocactus,acanthodes,,,,,,,Cactaceae,31,2,28
Ferocactus  acanthodes acanthodes,Ferocactus,acanthodes,,,,,,,Cactaceae,1,0,1
Ferocactus acanthodes,Ferocactus,acanthodes,,,,,,,Cactaceae,2,0,1
Ferocactus acanthodes Calamajue Canyon,Ferocactus,acanthodes,,,,,,,Cactaceae,1,1,1
Ferocactus acanthodes var. acanthodes,Ferocactus,acanthodes,var.,acanthodes,,,,,Cactaceae,1,0,0
Ferocactus acanthodes var. rostii,Ferocactus,acanthodes,var.,rostii,,,,,Cactaceae,3,1,2
Ferocactus acanthodes var. tortulospinus,Ferocactus,acanthodes,var.,tortulospinus,,,,,Cactaceae,1,0,1
Ferocactus chrysacanthus,Ferocactus,chrysacanthus,,,,,,,Cactaceae,3,0,1
Ferocactus chrysacanthus var. rostii,Ferocactus,chrysacanthus,var.,rostii,,,,,Cactaceae,1,0,1
Ferocactus cove,Ferocactus,cove,,,,,,,Cactaceae,3,0,2
Ferocactus cylindraceus,Ferocactus,cylindraceus,,,,,,,Cactaceae,4,0,1
Ferocactus  diguetii,Ferocactus,diguetii,,,,,,,Cactaceae,26,1,24
Ferocactus diguetii,Ferocactus,diguetii,,,,,,,Cactaceae,2,0,2
Ferocactus diguetii var. carmenensis,Ferocactus,diguetii,var.,carmenensis,,,,,Cactaceae,1,0,1
Ferocactus emoryi,Ferocactus,emoryi,,,,,,,Cactaceae,1,0,1
Ferocactus fordii,Ferocactus,fordii,,,,,,,Cactaceae,6,1,6
Ferocactus glauca,Ferocactus,glauca,,,,,,,Cactaceae,2,0,2
Ferocactus  gracilis,Ferocactus,gracilis,,,,,,,Cactaceae,157,1,150
Ferocactus gracilis,Ferocactus,gracilis,,,,,,,Cactaceae,17,0,17
Ferocactus gracilis f. coloratus,Ferocactus,gracilis,f.,coloratus,,,,,Cactaceae,23,1,17
Ferocactus gracilis var. peni,Ferocactus,gracilis,var.,peni,,,,,Cactaceae,2,1,2
Ferocactus hybrid,Ferocactus,hybrid,,,,,,,Cactaceae,1,0,1
Ferocactus johnstonianus,Ferocactus,johnstonianus,,,,,,,Cactaceae,1,0,1
Ferocactus latispinus,Ferocactus,latispinus,,,,,,,Cactaceae,2,1,1
Ferocactus peninsulae,Ferocactus,peninsulae,,,,,,,Cactaceae,4,0,4
Ferocactus peninsulae var. viscainensis,Ferocactus,peninsulae,var.,viscainensis,,,,,Cactaceae,6,1,5
Ferocactus rectispinus,Ferocactus,rectispinus,,,,,,,Cactaceae,19,1,15
Ferocactus  reppenhagenii,Ferocactus,reppenhagenii,,,,,,,Cactaceae,1,0,1
Ferocactus reppenhagenii,Ferocactus,reppenhagenii,,,,,,,Cactaceae,1,0,1
Ferocactus schwarzii,Ferocactus,schwarzii,,,,,,,Cactaceae,3,0,5
Ferocactus sp,Ferocactus,sp,,,,,,,Cactaceae,3,0,0
Ferocactus  sp unknown,Ferocactus,sp unknown,,,,,,,Cactaceae,143,1,114
Ferocactus sp unknown,Ferocactus,sp unknown,,,,,,,Cactaceae,5,0,5
Ferocactus townsendianus,Ferocactus,townsendianus,,,,,,,Cactaceae,3,0,3
Ferocactus unknown species variegatus,Ferocactus,unknown species variegatus,,,,,,,Cactaceae,1,0,1
Ferocactus  viridescens,Ferocactus,viridescens,,,,,,,Cactaceae,16,1,12
Ferocactus  viridescens orcuttii,Ferocactus,viridescens,subsp.,orcuttii,,,,,Cactaceae,1,1,1
Ferocactus viridescens,Ferocactus,viridescens,,,,,,,Cactaceae,15,1,4
Ferocactus viridescens subsp. littoralis,Ferocactus,viridescens,subsp.,littoralis,,,,,Cactaceae,1,1,0
Ferocactus viridescens subsp. orcuttii,Ferocactus,viridescens,subsp.,orcuttii,,,,,Cactaceae,2,1,1
Ferocactus wisl,Ferocactus,wisl,,,,,,,Cactaceae,1,0,0
Ferula tingitana,Ferula,tingitana,,,,,,,Apiaceae,1,0,0
Festuca arundinacea,Festuca,arundinacea,,,,,,,Poaceae,1,1,0
Festuca microstachys,Festuca,microstachys,,,,,,,Poaceae,4,1,0
Ficus,Ficus,,,,,,,,Moraceae,2,0,3
Ficus abutilifolia,Ficus,abutilifolia,,,,,,,Moraceae,2,0,0
Ficus aculeata var. aculeata,Ficus,aculeata,var.,aculeata,,,,,Moraceae,1,1,0
Ficus aculeata var. indecora,Ficus,aculeata,var.,indecora,,,,,Moraceae,1,1,0
Ficus adenosperma,Ficus,adenosperma,,,,,,,Moraceae,1,1,0
Ficus albipila,Ficus,albipila,,,,,,,Moraceae,2,1,0
Ficus altissima,Ficus,altissima,,,,,,,Moraceae,3,0,0
Ficus altissima 'Variegata',Ficus,altissima,,,,,,,Moraceae,1,0,0
Ficus amadiensis,Ficus,amadiensis,,,,,,,Moraceae,2,0,0
Ficus americana,Ficus,americana,,,,,,,Moraceae,1,1,0
Ficus americana var. andicola,Ficus,americana,var.,andicola,,,,,Moraceae,1,1,0
Ficus archeri,Ficus,archeri,,,,,,,Moraceae,1,0,0
Ficus aspera,Ficus,aspera,,,,,,,Moraceae,3,0,0
Ficus aspera 'Parcellii',Ficus,aspera,,,,,,,Moraceae,2,0,0
Ficus asperifolia,Ficus,asperifolia,,,,,,,Moraceae,1,1,0
Ficus atricha,Ficus,atricha,,,,,,,Moraceae,2,1,0
Ficus aurea,Ficus,aurea,,,,,,,Moraceae,4,1,0
Ficus auriculata,Ficus,auriculata,,,,,,,Moraceae,9,0,0
Ficus austrina,Ficus,austrina,,,,,,,Moraceae,1,0,0
Ficus austrocaledonica,Ficus,austrocaledonica,,,,,,,Moraceae,3,1,0
Ficus baileyana,Ficus,baileyana,,,,,,,Moraceae,1,0,0
Ficus bellingeri,Ficus,bellingeri,,,,,,,Moraceae,1,0,0
Ficus benghalensis,Ficus,benghalensis,,,,,,,Moraceae,4,0,0
Ficus benghalensis var. krishnae,Ficus,benghalensis,var.,krishnae,,,,,Moraceae,1,0,0
Ficus benjamina,Ficus,benjamina,,,,,,,Moraceae,11,0,0
Ficus benjamina var. nuda,Ficus,benjamina,var.,nuda,,,,,Moraceae,1,0,0
Ficus benjamina 'Variegated',Ficus,benjamina,,,,,,,Moraceae,1,0,0
Ficus binnendijkii,Ficus,binnendijkii,,,,,,,Moraceae,1,0,0
Ficus binnendijkii alii,Ficus,binnendijkii,,,,,,,Moraceae,15,0,0
Ficus boninsimae,Ficus,boninsimae,,,,,,,Moraceae,1,0,0
Ficus brachypoda,Ficus,brachypoda,,,,,,,Moraceae,2,1,0
Ficus brandegeei,Ficus,brandegeei,,,,,,,Moraceae,1,0,0
Ficus broadwayi,Ficus,broadwayi,,,,,,,Moraceae,1,1,0
Ficus bubu,Ficus,bubu,,,,,,,Moraceae,1,0,0
Ficus burkei,Ficus,burkei,,,,,,,Moraceae,2,0,0
Ficus burtt-davyi,Ficus,burtt-davyi,,,,,,,Moraceae,1,0,0
Ficus capreifolia,Ficus,capreifolia,,,,,,,Moraceae,2,0,0
Ficus carica,Ficus,carica,,,,,,,Moraceae,2,0,0
Ficus carica 'Black Mission',Ficus,carica,,,,,,,Moraceae,3,0,0
Ficus carica 'Brown Turkey',Ficus,carica,,,,,,,Moraceae,1,0,0
Ficus carica 'Kadota',Ficus,carica,,,,,,,Moraceae,1,0,0
Ficus casapiensis,Ficus,casapiensis,,,,,,,Moraceae,1,1,0
Ficus catappifolia,Ficus,catappifolia,,,,,,,Moraceae,1,0,0
Ficus caudatifolia,Ficus,caudatifolia,,,,,,,Moraceae,1,0,0
Ficus caulocarpa,Ficus,caulocarpa,,,,,,,Moraceae,1,0,0
Ficus celebensis,Ficus,celebensis,,,,,,,Moraceae,1,0,0
Ficus cerasicarpa,Ficus,cerasicarpa,,,,,,,Moraceae,3,1,0
Ficus citrifolia,Ficus,citrifolia,,,,,,,Moraceae,3,2,0
Ficus coerulescens,Ficus,coerulescens,,,,,,,Moraceae,1,1,0
Ficus columnaris,Ficus,columnaris,,,,,,,Moraceae,1,0,0
Ficus congesta,Ficus,congesta,,,,,,,Moraceae,1,0,0
Ficus copiosa,Ficus,copiosa,,,,,,,Moraceae,1,0,0
Ficus cordata,Ficus,cordata,,,,,,,Moraceae,5,0,0
Ficus coronata,Ficus,coronata,,,,,,,Moraceae,3,0,0
Ficus costaricana,Ficus,costaricana,,,,,,,Moraceae,1,0,0
Ficus cotinifolia,Ficus,cotinifolia,,,,,,,Moraceae,2,1,0
